order_id,order_date,order_time,city,pizza_name,category,size,quantity,price,delivery_time,payment_mode,customer_rating,total_amount
4067,6/18/2024,10:00:00,Chennai,Veg Extravaganza,Veg,L,1,285,59,Card,1,285
4068,6/18/2024,11:00:00,Pune,Farmhouse,Non-Veg,M,4,470,29,Card,3,1880
4069,6/18/2024,12:00:00,Pune,Veg Extravaganza,Veg,L,4,461,32,UPI,2,1844
4070,6/18/2024,13:00:00,Chennai,Veg Extravaganza,Veg,S,1,200,41,UPI,2,200
4071,6/18/2024,14:00:00,Delhi,Chicken Dominator,Non-Veg,L,3,219,40,Card,4,657
4072,6/18/2024,15:00:00,Chennai,Chicken Dominator,Veg,M,1,329,20,Card,5,329
4073,6/18/2024,16:00:00,Mumbai,Farmhouse,Non-Veg,L,3,525,21,Card,5,1575
4074,6/18/2024,17:00:00,Hyderabad,Margherita,Veg,S,3,457,48,UPI,5,1371
4075,6/18/2024,18:00:00,Chennai,Pepper Barbecue,Non-Veg,L,4,330,30,Card,4,1320
4076,6/18/2024,19:00:00,Delhi,Pepper Barbecue,Veg,M,4,206,56,UPI,4,824
4077,6/18/2024,20:00:00,Bangalore,Veg Extravaganza,Non-Veg,S,3,539,26,Card,4,1617
4078,6/18/2024,21:00:00,Mumbai,Margherita,Veg,M,3,440,54,Card,1,1320
4079,6/18/2024,22:00:00,Bangalore,Farmhouse,Veg,S,3,391,49,UPI,4,1173
4080,6/18/2024,23:00:00,Chennai,Farmhouse,Non-Veg,M,4,509,35,UPI,3,2036
4081,6/19/2024,0:00:00,Mumbai,Chicken Dominator,Veg,M,3,496,34,UPI,1,1488
4082,6/19/2024,1:00:00,Hyderabad,Veg Extravaganza,Non-Veg,M,1,314,59,Wallet,3,314
4083,6/19/2024,2:00:00,Chennai,Peppy Paneer,Non-Veg,M,2,588,39,Card,5,1176
4084,6/19/2024,3:00:00,Hyderabad,Farmhouse,Veg,M,2,301,47,Card,2,602
4085,6/19/2024,4:00:00,Pune,Veg Extravaganza,Non-Veg,S,3,537,56,Card,5,1611
4086,6/19/2024,5:00:00,Bangalore,Margherita,Veg,L,1,518,22,Wallet,4,518
4087,6/19/2024,6:00:00,Mumbai,Chicken Dominator,Veg,L,3,200,48,Card,2,600
4088,6/19/2024,7:00:00,Hyderabad,Pepper Barbecue,Veg,M,1,224,56,UPI,5,224
4089,6/19/2024,8:00:00,Delhi,Margherita,Non-Veg,S,4,408,28,UPI,1,1632
4090,6/19/2024,9:00:00,Hyderabad,Farmhouse,Veg,M,4,342,46,Cash,4,1368
4091,6/19/2024,10:00:00,Delhi,Farmhouse,Non-Veg,L,3,396,51,UPI,5,1188
4092,6/19/2024,11:00:00,Chennai,Margherita,Veg,M,4,344,58,UPI,2,1376
4093,6/19/2024,12:00:00,Mumbai,Farmhouse,Non-Veg,M,3,348,50,Wallet,3,1044
4094,6/19/2024,13:00:00,Hyderabad,Veg Extravaganza,Veg,S,2,380,45,Wallet,5,760
4095,6/19/2024,14:00:00,Hyderabad,Farmhouse,Non-Veg,L,1,254,59,Wallet,1,254
4096,6/19/2024,15:00:00,Mumbai,Chicken Dominator,Veg,M,1,562,22,UPI,2,562
4097,6/19/2024,16:00:00,Hyderabad,Veg Extravaganza,Veg,S,2,337,30,UPI,5,674
4098,6/19/2024,17:00:00,Delhi,Peppy Paneer,Veg,S,2,408,48,UPI,3,816
4099,6/19/2024,18:00:00,Hyderabad,Farmhouse,Non-Veg,M,2,384,46,Cash,4,768
4100,6/19/2024,19:00:00,Bangalore,Farmhouse,Veg,M,2,264,29,Card,4,528
4101,6/19/2024,20:00:00,Chennai,Chicken Dominator,Non-Veg,M,4,236,54,Cash,4,944
4102,6/19/2024,21:00:00,Pune,Chicken Dominator,Veg,L,1,311,42,Wallet,2,311
4103,6/19/2024,22:00:00,Delhi,Pepper Barbecue,Non-Veg,S,1,462,25,Cash,3,462
4104,6/19/2024,23:00:00,Bangalore,Margherita,Veg,L,2,275,30,UPI,3,550
4105,6/20/2024,0:00:00,Chennai,Margherita,Veg,M,3,495,46,UPI,5,1485
4106,6/20/2024,1:00:00,Mumbai,Margherita,Veg,M,3,377,50,UPI,4,1131
4107,6/20/2024,2:00:00,Delhi,Chicken Dominator,Veg,L,3,453,49,UPI,2,1359
4108,6/20/2024,3:00:00,Pune,Margherita,Veg,M,3,200,22,UPI,4,600
4109,6/20/2024,4:00:00,Chennai,Margherita,Non-Veg,M,4,347,32,Cash,4,1388
4110,6/20/2024,5:00:00,Pune,Peppy Paneer,Non-Veg,L,1,563,59,UPI,5,563
4111,6/20/2024,6:00:00,Mumbai,Margherita,Non-Veg,M,1,358,40,Card,5,358
4112,6/20/2024,7:00:00,Mumbai,Farmhouse,Veg,M,1,523,30,Cash,5,523
4113,6/20/2024,8:00:00,Delhi,Pepper Barbecue,Veg,L,3,467,22,UPI,1,1401
4114,6/20/2024,9:00:00,Hyderabad,Chicken Dominator,Non-Veg,M,2,349,57,UPI,1,698
4115,6/20/2024,10:00:00,Mumbai,Veg Extravaganza,Veg,M,3,328,50,UPI,2,984
4116,6/20/2024,11:00:00,Chennai,Pepper Barbecue,Non-Veg,L,1,325,43,UPI,2,325
4117,6/20/2024,12:00:00,Hyderabad,Peppy Paneer,Veg,M,3,200,31,Card,5,600
4118,6/20/2024,13:00:00,Bangalore,Chicken Dominator,Non-Veg,S,2,586,46,Card,3,1172
4119,6/20/2024,14:00:00,Pune,Chicken Dominator,Veg,L,2,316,40,Card,2,632
4120,6/20/2024,15:00:00,Hyderabad,Farmhouse,Non-Veg,S,3,348,44,UPI,1,1044
4121,6/20/2024,16:00:00,Pune,Pepper Barbecue,Veg,L,1,468,49,Card,1,468
4122,6/20/2024,17:00:00,Hyderabad,Pepper Barbecue,Non-Veg,L,4,388,49,Card,4,1552
4123,6/20/2024,18:00:00,Bangalore,Margherita,Veg,M,1,340,29,UPI,5,340
4124,6/20/2024,19:00:00,Mumbai,Farmhouse,Non-Veg,S,4,304,22,UPI,3,1216
4125,6/20/2024,20:00:00,Bangalore,Margherita,Non-Veg,S,1,451,32,Cash,5,451
4126,6/20/2024,21:00:00,Mumbai,Margherita,Veg,M,3,589,46,UPI,1,1767
4127,6/20/2024,22:00:00,Mumbai,Chicken Dominator,Veg,L,4,480,37,Cash,3,1920
4128,6/20/2024,23:00:00,Pune,Pepper Barbecue,Veg,M,1,543,43,UPI,2,543
4129,6/21/2024,0:00:00,Chennai,Margherita,Veg,S,3,300,33,UPI,4,900
4130,6/21/2024,1:00:00,Bangalore,Peppy Paneer,Veg,M,1,481,58,Card,1,481
4131,6/21/2024,2:00:00,Hyderabad,Peppy Paneer,Veg,L,2,587,23,Cash,4,1174
4132,6/21/2024,3:00:00,Bangalore,Pepper Barbecue,Veg,M,2,557,35,Cash,5,1114
4133,6/21/2024,4:00:00,Pune,Peppy Paneer,Non-Veg,L,1,362,29,UPI,3,362
4134,6/21/2024,5:00:00,Mumbai,Chicken Dominator,Non-Veg,M,3,402,56,Wallet,5,1206
4135,6/21/2024,6:00:00,Pune,Farmhouse,Veg,L,1,299,46,Card,4,299
4136,6/21/2024,7:00:00,Delhi,Veg Extravaganza,Non-Veg,M,3,480,20,UPI,1,1440
4137,6/21/2024,8:00:00,Delhi,Margherita,Non-Veg,S,4,456,24,UPI,4,1824
4138,6/21/2024,9:00:00,Hyderabad,Veg Extravaganza,Veg,L,2,293,32,Card,1,586
4139,6/21/2024,10:00:00,Pune,Farmhouse,Veg,M,4,523,22,Card,4,2092
4140,6/21/2024,11:00:00,Hyderabad,Farmhouse,Veg,S,3,478,36,UPI,5,1434
4141,6/21/2024,12:00:00,Hyderabad,Chicken Dominator,Non-Veg,L,1,426,38,Wallet,4,426
4142,6/21/2024,13:00:00,Delhi,Peppy Paneer,Non-Veg,M,2,561,56,Card,2,1122
4143,6/21/2024,14:00:00,Hyderabad,Peppy Paneer,Veg,S,3,349,24,Cash,5,1047
4144,6/21/2024,15:00:00,Delhi,Farmhouse,Non-Veg,M,3,550,43,Card,4,1650
4145,6/21/2024,16:00:00,Mumbai,Chicken Dominator,Veg,L,2,261,52,Card,4,522
4146,6/21/2024,17:00:00,Pune,Chicken Dominator,Veg,M,1,328,40,UPI,3,328
4147,6/21/2024,18:00:00,Hyderabad,Pepper Barbecue,Non-Veg,S,2,386,22,Card,5,772
4148,6/21/2024,19:00:00,Delhi,Margherita,Non-Veg,M,1,267,23,Wallet,3,267
4149,6/21/2024,20:00:00,Bangalore,Peppy Paneer,Veg,M,1,229,51,Card,5,229
4150,6/21/2024,21:00:00,Hyderabad,Farmhouse,Veg,L,3,584,43,UPI,1,1752
4151,6/21/2024,22:00:00,Chennai,Pepper Barbecue,Non-Veg,S,1,503,54,UPI,5,503
4152,6/21/2024,23:00:00,Mumbai,Veg Extravaganza,Veg,M,1,474,37,Wallet,5,474
4153,6/22/2024,0:00:00,Mumbai,Peppy Paneer,Non-Veg,S,2,326,22,UPI,4,652
4154,6/22/2024,1:00:00,Bangalore,Margherita,Veg,M,2,412,58,Cash,2,824
4155,6/22/2024,2:00:00,Delhi,Chicken Dominator,Veg,L,1,505,45,Card,5,505
4156,6/22/2024,3:00:00,Hyderabad,Farmhouse,Veg,S,3,333,43,UPI,3,999
4157,6/22/2024,4:00:00,Delhi,Peppy Paneer,Veg,M,2,418,20,Card,2,836
4158,6/22/2024,5:00:00,Mumbai,Veg Extravaganza,Non-Veg,M,4,518,53,UPI,5,2072
4159,6/22/2024,6:00:00,Delhi,Margherita,Veg,L,3,356,31,Card,2,1068
4160,6/22/2024,7:00:00,Mumbai,Margherita,Veg,M,2,387,36,UPI,1,774
4161,6/22/2024,8:00:00,Delhi,Pepper Barbecue,Veg,M,2,361,40,Card,2,722
4162,6/22/2024,9:00:00,Bangalore,Peppy Paneer,Veg,L,4,328,40,UPI,1,1312
4163,6/22/2024,10:00:00,Pune,Veg Extravaganza,Non-Veg,L,1,503,22,UPI,2,503
4164,6/22/2024,11:00:00,Bangalore,Margherita,Non-Veg,L,2,288,47,Cash,2,576
4165,6/22/2024,12:00:00,Bangalore,Farmhouse,Veg,M,4,582,44,UPI,3,2328
4166,6/22/2024,13:00:00,Pune,Margherita,Non-Veg,L,4,361,25,UPI,3,1444
4167,6/22/2024,14:00:00,Pune,Veg Extravaganza,Non-Veg,S,2,235,49,Card,4,470
4168,6/22/2024,15:00:00,Hyderabad,Chicken Dominator,Non-Veg,S,3,426,51,Card,2,1278
4169,6/22/2024,16:00:00,Hyderabad,Chicken Dominator,Veg,M,2,350,41,UPI,1,700
4170,6/22/2024,17:00:00,Bangalore,Pepper Barbecue,Veg,M,4,280,57,Wallet,2,1120
4171,6/22/2024,18:00:00,Bangalore,Peppy Paneer,Veg,L,2,246,33,Card,5,492
4172,6/22/2024,19:00:00,Mumbai,Veg Extravaganza,Non-Veg,S,3,403,53,UPI,1,1209
4173,6/22/2024,20:00:00,Mumbai,Pepper Barbecue,Non-Veg,L,1,347,45,Card,5,347
4174,6/22/2024,21:00:00,Hyderabad,Margherita,Veg,L,1,430,59,UPI,4,430
4175,6/22/2024,22:00:00,Chennai,Margherita,Veg,M,2,226,32,UPI,5,452
4176,6/22/2024,23:00:00,Chennai,Chicken Dominator,Veg,L,2,388,49,Wallet,4,776
4177,6/23/2024,0:00:00,Hyderabad,Pepper Barbecue,Veg,S,4,364,38,Card,4,1456
4178,6/23/2024,1:00:00,Mumbai,Chicken Dominator,Non-Veg,S,3,411,58,Cash,4,1233
4179,6/23/2024,2:00:00,Mumbai,Farmhouse,Veg,L,4,507,22,UPI,5,2028
4180,6/23/2024,3:00:00,Chennai,Chicken Dominator,Veg,M,4,274,50,UPI,4,1096
4181,6/23/2024,4:00:00,Delhi,Farmhouse,Non-Veg,S,1,291,31,UPI,4,291
4182,6/23/2024,5:00:00,Delhi,Margherita,Veg,M,4,261,34,UPI,3,1044
4183,6/23/2024,6:00:00,Mumbai,Pepper Barbecue,Non-Veg,L,4,265,57,Card,2,1060
4184,6/23/2024,7:00:00,Delhi,Farmhouse,Veg,M,1,279,59,Card,4,279
4185,6/23/2024,8:00:00,Pune,Pepper Barbecue,Veg,M,1,339,33,Card,1,339
4186,6/23/2024,9:00:00,Hyderabad,Pepper Barbecue,Veg,M,3,599,54,Card,1,1797
4187,6/23/2024,10:00:00,Hyderabad,Farmhouse,Non-Veg,L,3,329,35,Card,3,987
4188,6/23/2024,11:00:00,Mumbai,Peppy Paneer,Veg,S,3,453,43,Cash,5,1359
4189,6/23/2024,12:00:00,Bangalore,Chicken Dominator,Veg,S,2,519,36,UPI,5,1038
4190,6/23/2024,13:00:00,Chennai,Farmhouse,Non-Veg,M,1,228,37,Cash,5,228
4191,6/23/2024,14:00:00,Mumbai,Margherita,Veg,M,2,401,36,Card,4,802
4192,6/23/2024,15:00:00,Delhi,Pepper Barbecue,Veg,M,2,436,35,Card,5,872
4193,6/23/2024,16:00:00,Chennai,Veg Extravaganza,Veg,S,3,286,40,Cash,5,858
4194,6/23/2024,17:00:00,Bangalore,Farmhouse,Veg,S,1,295,43,UPI,2,295
4195,6/23/2024,18:00:00,Delhi,Chicken Dominator,Non-Veg,S,2,486,53,Card,4,972
4196,6/23/2024,19:00:00,Pune,Pepper Barbecue,Non-Veg,S,4,538,55,Wallet,4,2152
4197,6/23/2024,20:00:00,Delhi,Peppy Paneer,Non-Veg,M,4,598,46,Card,1,2392
4198,6/23/2024,21:00:00,Pune,Margherita,Non-Veg,M,1,488,58,Cash,1,488
4199,6/23/2024,22:00:00,Chennai,Peppy Paneer,Veg,M,2,451,36,UPI,2,902
4200,6/23/2024,23:00:00,Pune,Veg Extravaganza,Non-Veg,M,3,379,44,Card,3,1137
4201,6/24/2024,0:00:00,Chennai,Farmhouse,Veg,S,2,299,57,Cash,4,598
4202,6/24/2024,1:00:00,Chennai,Pepper Barbecue,Veg,M,4,272,40,UPI,1,1088
4203,6/24/2024,2:00:00,Chennai,Farmhouse,Veg,S,4,330,23,Card,5,1320
4204,6/24/2024,3:00:00,Chennai,Chicken Dominator,Veg,S,3,381,44,UPI,4,1143
4205,6/24/2024,4:00:00,Chennai,Farmhouse,Non-Veg,S,1,393,49,UPI,4,393
4206,6/24/2024,5:00:00,Delhi,Margherita,Veg,L,2,217,52,Card,4,434
4207,6/24/2024,6:00:00,Chennai,Veg Extravaganza,Veg,M,4,325,58,Cash,1,1300
4208,6/24/2024,7:00:00,Delhi,Peppy Paneer,Veg,L,2,410,45,Wallet,2,820
4209,6/24/2024,8:00:00,Chennai,Veg Extravaganza,Veg,M,3,206,44,Card,1,618
4210,6/24/2024,9:00:00,Pune,Pepper Barbecue,Veg,M,3,579,35,Cash,5,1737
4211,6/24/2024,10:00:00,Chennai,Farmhouse,Non-Veg,L,1,313,43,Card,5,313
4212,6/24/2024,11:00:00,Bangalore,Pepper Barbecue,Veg,S,3,539,24,Card,3,1617
4213,6/24/2024,12:00:00,Chennai,Peppy Paneer,Non-Veg,S,1,283,58,Cash,1,283
4214,6/24/2024,13:00:00,Chennai,Pepper Barbecue,Veg,L,2,538,32,Card,1,1076
4215,6/24/2024,14:00:00,Pune,Chicken Dominator,Veg,M,4,560,49,Card,3,2240
4216,6/24/2024,15:00:00,Hyderabad,Veg Extravaganza,Non-Veg,S,4,301,26,UPI,3,1204
4217,6/24/2024,16:00:00,Pune,Peppy Paneer,Non-Veg,S,1,292,36,Cash,4,292
4218,6/24/2024,17:00:00,Bangalore,Peppy Paneer,Veg,L,4,515,46,UPI,4,2060
4219,6/24/2024,18:00:00,Hyderabad,Peppy Paneer,Non-Veg,L,1,301,54,UPI,5,301
4220,6/24/2024,19:00:00,Mumbai,Margherita,Non-Veg,M,1,450,24,Card,2,450
4221,6/24/2024,20:00:00,Mumbai,Veg Extravaganza,Non-Veg,S,2,223,24,Wallet,5,446
4222,6/24/2024,21:00:00,Bangalore,Pepper Barbecue,Non-Veg,L,2,564,43,Cash,1,1128
4223,6/24/2024,22:00:00,Pune,Peppy Paneer,Non-Veg,M,3,366,26,UPI,2,1098
4224,6/24/2024,23:00:00,Delhi,Veg Extravaganza,Veg,M,1,339,26,Card,4,339
4225,6/25/2024,0:00:00,Bangalore,Peppy Paneer,Non-Veg,M,2,293,33,Wallet,3,586
4226,6/25/2024,1:00:00,Hyderabad,Chicken Dominator,Veg,M,1,380,34,Card,3,380
4227,6/25/2024,2:00:00,Hyderabad,Chicken Dominator,Non-Veg,M,1,263,24,Card,5,263
4228,6/25/2024,3:00:00,Chennai,Chicken Dominator,Veg,L,1,203,56,Card,1,203
4229,6/25/2024,4:00:00,Mumbai,Farmhouse,Veg,L,2,293,23,UPI,1,586
4230,6/25/2024,5:00:00,Hyderabad,Peppy Paneer,Veg,M,1,588,49,Wallet,3,588
4231,6/25/2024,6:00:00,Bangalore,Farmhouse,Veg,S,1,471,39,Cash,5,471
4232,6/25/2024,7:00:00,Hyderabad,Veg Extravaganza,Veg,S,3,482,45,Card,5,1446
4233,6/25/2024,8:00:00,Bangalore,Farmhouse,Veg,M,1,331,28,Card,4,331
4234,6/25/2024,9:00:00,Delhi,Veg Extravaganza,Non-Veg,M,3,271,49,Wallet,4,813
4235,6/25/2024,10:00:00,Chennai,Veg Extravaganza,Non-Veg,M,1,503,41,UPI,4,503
4236,6/25/2024,11:00:00,Mumbai,Veg Extravaganza,Veg,S,3,591,59,UPI,2,1773
4237,6/25/2024,12:00:00,Hyderabad,Pepper Barbecue,Non-Veg,S,2,280,49,UPI,5,560
4238,6/25/2024,13:00:00,Bangalore,Farmhouse,Veg,M,2,373,39,Card,5,746
4239,6/25/2024,14:00:00,Pune,Pepper Barbecue,Veg,M,4,499,47,Cash,4,1996
4240,6/25/2024,15:00:00,Mumbai,Peppy Paneer,Non-Veg,M,1,251,26,Card,3,251
4241,6/25/2024,16:00:00,Delhi,Farmhouse,Non-Veg,M,4,489,23,Card,4,1956
4242,6/25/2024,17:00:00,Bangalore,Peppy Paneer,Veg,L,4,436,47,UPI,2,1744
4243,6/25/2024,18:00:00,Chennai,Peppy Paneer,Veg,L,3,476,54,UPI,3,1428
4244,6/25/2024,19:00:00,Chennai,Veg Extravaganza,Veg,M,2,479,52,UPI,5,958
4245,6/25/2024,20:00:00,Delhi,Farmhouse,Veg,S,1,243,26,Card,2,243
4246,6/25/2024,21:00:00,Delhi,Peppy Paneer,Veg,M,1,569,28,Cash,2,569
4247,6/25/2024,22:00:00,Chennai,Chicken Dominator,Non-Veg,M,3,453,53,Cash,3,1359
4248,6/25/2024,23:00:00,Hyderabad,Peppy Paneer,Non-Veg,S,4,558,58,UPI,4,2232
4249,6/26/2024,0:00:00,Hyderabad,Chicken Dominator,Non-Veg,L,3,333,53,UPI,4,999
4250,6/26/2024,1:00:00,Bangalore,Farmhouse,Veg,M,4,255,32,Cash,1,1020
4251,6/26/2024,2:00:00,Pune,Pepper Barbecue,Non-Veg,M,1,213,48,UPI,3,213
4252,6/26/2024,3:00:00,Bangalore,Farmhouse,Veg,M,3,377,54,UPI,4,1131
4253,6/26/2024,4:00:00,Pune,Pepper Barbecue,Veg,S,4,300,29,UPI,2,1200
4254,6/26/2024,5:00:00,Delhi,Pepper Barbecue,Veg,S,3,379,49,Card,4,1137
4255,6/26/2024,6:00:00,Mumbai,Farmhouse,Non-Veg,M,2,456,45,UPI,4,912
4256,6/26/2024,7:00:00,Bangalore,Peppy Paneer,Non-Veg,S,3,467,54,UPI,2,1401
4257,6/26/2024,8:00:00,Bangalore,Margherita,Veg,S,1,570,47,Card,3,570
4258,6/26/2024,9:00:00,Pune,Peppy Paneer,Veg,L,3,561,48,UPI,1,1683
4259,6/26/2024,10:00:00,Delhi,Peppy Paneer,Veg,M,1,236,25,UPI,4,236
4260,6/26/2024,11:00:00,Delhi,Veg Extravaganza,Non-Veg,S,1,403,22,Card,4,403
4261,6/26/2024,12:00:00,Pune,Veg Extravaganza,Veg,M,3,458,48,Cash,4,1374
4262,6/26/2024,13:00:00,Delhi,Peppy Paneer,Veg,M,3,354,21,UPI,3,1062
4263,6/26/2024,14:00:00,Chennai,Chicken Dominator,Non-Veg,M,3,437,41,UPI,2,1311
4264,6/26/2024,15:00:00,Hyderabad,Pepper Barbecue,Veg,S,2,508,46,UPI,2,1016
4265,6/26/2024,16:00:00,Chennai,Veg Extravaganza,Veg,M,2,299,41,Card,2,598
4266,6/26/2024,17:00:00,Mumbai,Peppy Paneer,Veg,S,4,472,29,Cash,2,1888
4267,6/26/2024,18:00:00,Bangalore,Margherita,Non-Veg,M,3,312,38,UPI,2,936
4268,6/26/2024,19:00:00,Mumbai,Chicken Dominator,Veg,M,4,309,43,Card,2,1236
4269,6/26/2024,20:00:00,Bangalore,Farmhouse,Non-Veg,S,4,342,46,UPI,4,1368
4270,6/26/2024,21:00:00,Hyderabad,Peppy Paneer,Non-Veg,S,1,366,55,UPI,4,366
4271,6/26/2024,22:00:00,Delhi,Peppy Paneer,Veg,M,4,459,36,UPI,2,1836
4272,6/26/2024,23:00:00,Chennai,Pepper Barbecue,Veg,M,3,344,29,Wallet,2,1032
4273,6/27/2024,0:00:00,Pune,Chicken Dominator,Veg,S,2,429,36,Card,3,858
4274,6/27/2024,1:00:00,Chennai,Veg Extravaganza,Veg,S,4,594,29,UPI,3,2376
4275,6/27/2024,2:00:00,Hyderabad,Veg Extravaganza,Non-Veg,L,4,467,29,Cash,5,1868
4276,6/27/2024,3:00:00,Mumbai,Veg Extravaganza,Non-Veg,S,2,231,57,UPI,4,462
4277,6/27/2024,4:00:00,Pune,Farmhouse,Veg,L,4,498,36,UPI,2,1992
4278,6/27/2024,5:00:00,Delhi,Chicken Dominator,Veg,S,3,418,45,Wallet,4,1254
4279,6/27/2024,6:00:00,Hyderabad,Chicken Dominator,Veg,S,4,376,45,UPI,5,1504
4280,6/27/2024,7:00:00,Pune,Veg Extravaganza,Veg,M,1,303,53,Wallet,3,303
4281,6/27/2024,8:00:00,Hyderabad,Veg Extravaganza,Veg,S,4,435,23,Card,5,1740
4282,6/27/2024,9:00:00,Hyderabad,Pepper Barbecue,Veg,S,1,292,46,Wallet,1,292
4283,6/27/2024,10:00:00,Delhi,Margherita,Non-Veg,S,2,400,40,Cash,3,800
4284,6/27/2024,11:00:00,Bangalore,Margherita,Veg,L,2,498,55,UPI,4,996
4285,6/27/2024,12:00:00,Pune,Peppy Paneer,Veg,M,4,586,57,Cash,3,2344
4286,6/27/2024,13:00:00,Delhi,Peppy Paneer,Non-Veg,M,4,430,50,UPI,5,1720
4287,6/27/2024,14:00:00,Hyderabad,Chicken Dominator,Veg,L,2,454,26,Card,2,908
4288,6/27/2024,15:00:00,Delhi,Chicken Dominator,Veg,L,1,284,53,Card,5,284
4289,6/27/2024,16:00:00,Bangalore,Farmhouse,Veg,M,2,234,37,Card,5,468
4290,6/27/2024,17:00:00,Chennai,Farmhouse,Veg,M,2,316,43,Cash,2,632
4291,6/27/2024,18:00:00,Pune,Margherita,Non-Veg,S,1,375,32,Cash,4,375
4292,6/27/2024,19:00:00,Bangalore,Peppy Paneer,Non-Veg,S,2,475,32,Cash,4,950
4293,6/27/2024,20:00:00,Mumbai,Margherita,Non-Veg,S,4,598,44,Cash,3,2392
4294,6/27/2024,21:00:00,Pune,Margherita,Non-Veg,S,4,284,24,UPI,5,1136
4295,6/27/2024,22:00:00,Bangalore,Peppy Paneer,Veg,S,2,316,58,Cash,3,632
4296,6/27/2024,23:00:00,Hyderabad,Farmhouse,Non-Veg,L,4,561,48,Card,2,2244
4297,6/28/2024,0:00:00,Pune,Pepper Barbecue,Non-Veg,L,3,403,52,Cash,1,1209
4298,6/28/2024,1:00:00,Pune,Pepper Barbecue,Veg,S,2,345,43,Wallet,4,690
4299,6/28/2024,2:00:00,Delhi,Pepper Barbecue,Veg,S,3,414,29,UPI,2,1242
4300,6/28/2024,3:00:00,Hyderabad,Peppy Paneer,Veg,S,2,304,44,UPI,4,608
4301,6/28/2024,4:00:00,Mumbai,Veg Extravaganza,Veg,S,2,548,29,Cash,3,1096
4302,6/28/2024,5:00:00,Chennai,Veg Extravaganza,Veg,S,3,496,58,UPI,1,1488
4303,6/28/2024,6:00:00,Bangalore,Veg Extravaganza,Non-Veg,L,2,555,35,Card,5,1110
4304,6/28/2024,7:00:00,Delhi,Chicken Dominator,Non-Veg,S,4,268,47,Cash,4,1072
4305,6/28/2024,8:00:00,Bangalore,Farmhouse,Veg,S,3,454,31,UPI,5,1362
4306,6/28/2024,9:00:00,Mumbai,Farmhouse,Veg,S,2,430,51,Wallet,3,860
4307,6/28/2024,10:00:00,Mumbai,Chicken Dominator,Non-Veg,L,4,402,48,Wallet,4,1608
4308,6/28/2024,11:00:00,Pune,Margherita,Non-Veg,L,3,561,46,UPI,3,1683
4309,6/28/2024,12:00:00,Mumbai,Pepper Barbecue,Veg,L,3,594,45,Cash,5,1782
4310,6/28/2024,13:00:00,Bangalore,Veg Extravaganza,Non-Veg,M,4,447,22,UPI,3,1788
4311,6/28/2024,14:00:00,Hyderabad,Pepper Barbecue,Non-Veg,S,2,595,45,Cash,3,1190
4312,6/28/2024,15:00:00,Hyderabad,Veg Extravaganza,Non-Veg,S,2,448,58,Card,3,896
4313,6/28/2024,16:00:00,Pune,Pepper Barbecue,Veg,M,3,343,20,Cash,2,1029
4314,6/28/2024,17:00:00,Chennai,Margherita,Veg,L,1,482,54,UPI,2,482
4315,6/28/2024,18:00:00,Bangalore,Pepper Barbecue,Non-Veg,S,2,555,46,Card,4,1110
4316,6/28/2024,19:00:00,Bangalore,Pepper Barbecue,Veg,M,2,440,23,Cash,3,880
4317,6/28/2024,20:00:00,Mumbai,Peppy Paneer,Non-Veg,M,4,540,38,UPI,3,2160
4318,6/28/2024,21:00:00,Bangalore,Pepper Barbecue,Veg,S,1,574,41,Cash,3,574
4319,6/28/2024,22:00:00,Delhi,Peppy Paneer,Veg,M,1,428,25,Wallet,2,428
4320,6/28/2024,23:00:00,Chennai,Farmhouse,Veg,M,3,230,28,Card,5,690
4321,6/29/2024,0:00:00,Mumbai,Chicken Dominator,Veg,S,4,308,30,Cash,3,1232
4322,6/29/2024,1:00:00,Delhi,Pepper Barbecue,Non-Veg,M,4,226,41,Card,1,904
4323,6/29/2024,2:00:00,Pune,Farmhouse,Veg,L,2,542,28,Card,4,1084
4324,6/29/2024,3:00:00,Hyderabad,Peppy Paneer,Non-Veg,S,3,359,48,UPI,2,1077
4325,6/29/2024,4:00:00,Pune,Pepper Barbecue,Non-Veg,M,2,216,29,Card,5,432
4326,6/29/2024,5:00:00,Hyderabad,Pepper Barbecue,Veg,S,1,466,53,Card,1,466
4327,6/29/2024,6:00:00,Pune,Margherita,Non-Veg,M,4,328,50,Card,3,1312
4328,6/29/2024,7:00:00,Bangalore,Farmhouse,Veg,L,3,419,41,UPI,2,1257
4329,6/29/2024,8:00:00,Delhi,Veg Extravaganza,Non-Veg,M,2,281,23,UPI,3,562
4330,6/29/2024,9:00:00,Hyderabad,Veg Extravaganza,Veg,S,2,248,21,Cash,4,496
4331,6/29/2024,10:00:00,Mumbai,Margherita,Veg,L,1,240,24,UPI,2,240
4332,6/29/2024,11:00:00,Delhi,Peppy Paneer,Veg,L,4,219,34,UPI,1,876
4333,6/29/2024,12:00:00,Mumbai,Veg Extravaganza,Non-Veg,M,1,526,38,UPI,5,526
4334,6/29/2024,13:00:00,Delhi,Veg Extravaganza,Non-Veg,M,2,236,57,Card,5,472
4335,6/29/2024,14:00:00,Delhi,Chicken Dominator,Veg,S,4,581,34,Wallet,4,2324
4336,6/29/2024,15:00:00,Pune,Farmhouse,Veg,L,4,599,27,Cash,5,2396
4337,6/29/2024,16:00:00,Hyderabad,Peppy Paneer,Veg,M,1,238,39,UPI,5,238
